saturatedFat,5 grams,12469
sodium,180 milligrams,12469
sugar,58 grams,12469
calories,680 calories,12470
carbohydrate,59 grams,12470
cholesterol,250 milligrams,12470
fat,44 grams,12470
fiber,1 grams,12470
protein,15 grams,12470
saturatedFat,24 grams,12470
sodium,440 milligrams,12470
sugar,50 grams,12470
calories,250 calories,12471
carbohydrate,16 grams,12471
cholesterol,60 milligrams,12471
fat,13 grams,12471
fiber,1 grams,12471
protein,17 grams,12471
saturatedFat,5 grams,12471
sodium,650 milligrams,12471
sugar,5 grams,12471
transFat,1 grams,12471
calories,330 calories,12472
carbohydrate,12 grams,12472
cholesterol,85 milligrams,12472
fat,19 grams,12472
fiber,1 grams,12472
protein,27 grams,12472
saturatedFat,8 grams,12472
sodium,390 milligrams,12472
sugar,3 grams,12472
transFat,1 grams,12472
calories,260 calories,12473
carbohydrate,30 grams,12473
fat,13 grams,12473
fiber,2 grams,12473
protein,13 grams,12473
saturatedFat,1.5 grams,12473
sodium,170 milligrams,12473
sugar,1 grams,12473
calories,50 calories,12474
carbohydrate,1 grams,12474
cholesterol,20 milligrams,12474
fat,4 grams,12474
protein,3 grams,12474
saturatedFat,2 grams,12474
sodium,75 milligrams,12474
calories,1170 calories,12475
carbohydrate,16 grams,12475
cholesterol,215 milligrams,12475
fat,114 grams,12475
fiber,2 grams,12475
protein,26 grams,12475
saturatedFat,27 grams,12475
sodium,1200 milligrams,12475
sugar,5 grams,12475
transFat,2.5 grams,12475
calories,180 calories,12476
carbohydrate,37 grams,12476
cholesterol,5 milligrams,12476
fat,1.5 grams,12476
fiber,3 grams,12476
protein,5 grams,12476
sodium,170 milligrams,12476
sugar,7 grams,12476
,,12477
calories,340 calories,12478
carbohydrate,11 grams,12478
cholesterol,135 milligrams,12478
fat,20 grams,12478
fiber,2 grams,12478
protein,30 grams,12478
saturatedFat,4.5 grams,12478
sodium,730 milligrams,12478
sugar,4 grams,12478
calories,750 calories,12479
carbohydrate,22 grams,12479
cholesterol,295 milligrams,12479
fat,50 grams,12479
fiber,1 grams,12479
protein,52 grams,12479
saturatedFat,22 grams,12479
sodium,710 milligrams,12479
sugar,5 grams,12479
transFat,2.5 grams,12479
calories,190 calories,12480
carbohydrate,33 grams,12480
cholesterol,25 milligrams,12480
fat,4 grams,12480
fiber,1 grams,12480
protein,5 grams,12480
saturatedFat,2 grams,12480
sodium,70 milligrams,12480
sugar,9 grams,12480
calories,80 calories,12481
carbohydrate,3 grams,12481
cholesterol,35 milligrams,12481
fat,5 grams,12481
protein,5 grams,12481
saturatedFat,2.5 grams,12481
sodium,270 milligrams,12481
calories,430 calories,12482
carbohydrate,13 grams,12482
cholesterol,135 milligrams,12482
fat,30 grams,12482
fiber,1 grams,12482
protein,27 grams,12482
saturatedFat,13 grams,12482
sodium,890 milligrams,12482
sugar,3 grams,12482
transFat,0.5 grams,12482
calories,390 calories,12483
carbohydrate,5 grams,12483
cholesterol,235 milligrams,12483
fat,31 grams,12483
protein,22 grams,12483
saturatedFat,17 grams,12483
sodium,430 milligrams,12483
sugar,1 grams,12483
calories,340 calories,12484
carbohydrate,16 grams,12484
cholesterol,50 milligrams,12484
fat,24 grams,12484
fiber,3 grams,12484
protein,18 grams,12484
saturatedFat,20 grams,12484
sodium,530 milligrams,12484
sugar,7 grams,12484
calories,560 calories,12485
carbohydrate,22 grams,12485
cholesterol,110 milligrams,12485
fat,36 grams,12485
fiber,3 grams,12485
protein,40 grams,12485
saturatedFat,29 grams,12485
sodium,520 milligrams,12485
sugar,5 grams,12485
,,12486
calories,410 calories,12487
carbohydrate,25 grams,12487
fat,34 grams,12487
fiber,3 grams,12487
protein,5 grams,12487
saturatedFat,27 grams,12487
sodium,970 milligrams,12487
sugar,6 grams,12487
calories,590 calories,12488
carbohydrate,35 grams,12488
fat,44 grams,12488
fiber,5 grams,12488
protein,22 grams,12488
saturatedFat,10 grams,12488
sodium,930 milligrams,12488
sugar,25 grams,12488
calories,420 calories,12489
carbohydrate,12 grams,12489
cholesterol,60 milligrams,12489
fat,34 grams,12489
fiber,3 grams,12489
protein,26 grams,12489
saturatedFat,22 grams,12489
sodium,340 milligrams,12489
sugar,3 grams,12489
,,12490
calories,1190 calories,12491
carbohydrate,190 grams,12491
fat,37 grams,12491
fiber,23 grams,12491
protein,30 grams,12491
saturatedFat,23 grams,12491
sodium,630 milligrams,12491
sugar,12 grams,12491
,,12492
calories,290 calories,12493
carbohydrate,28 grams,12493
fat,16 grams,12493
fiber,7 grams,12493
protein,10 grams,12493
saturatedFat,3 grams,12493
sodium,1620 milligrams,12493
sugar,13 grams,12493
,,12494
,,12495
calories,390 calories,12496
carbohydrate,18 grams,12496
cholesterol,90 milligrams,12496
fat,23 grams,12496
fiber,3 grams,12496
protein,33 grams,12496
saturatedFat,17 grams,12496
sodium,180 milligrams,12496
sugar,7 grams,12496
calories,250 calories,12497
carbohydrate,10 grams,12497
cholesterol,35 milligrams,12497
fat,16 grams,12497
fiber,1 grams,12497
protein,15 grams,12497
saturatedFat,2.5 grams,12497
sodium,820 milligrams,12497
sugar,4 grams,12497
calories,480 calories,12498
carbohydrate,12 grams,12498
cholesterol,110 milligrams,12498
fat,32 grams,12498
fiber,3 grams,12498
protein,39 grams,12498
saturatedFat,23 grams,12498
sodium,910 milligrams,12498
sugar,8 grams,12498
calories,640 calories,12499
carbohydrate,53 grams,12499
fat,50 grams,12499
fiber,7 grams,12499
protein,7 grams,12499
saturatedFat,43 grams,12499
sodium,1530 milligrams,12499
sugar,11 grams,12499
calories,50 calories,12500
carbohydrate,8 grams,12500
sodium,600 milligrams,12500
sugar,7 grams,12500
calories,390 calories,12501
carbohydrate,19 grams,12501
cholesterol,40 milligrams,12501
fat,30 grams,12501
fiber,6 grams,12501
protein,18 grams,12501
saturatedFat,24 grams,12501
sodium,710 milligrams,12501
sugar,8 grams,12501
,,12502
calories,140 calories,12503
carbohydrate,12 grams,12503
cholesterol,25 milligrams,12503
fat,7 grams,12503
fiber,1 grams,12503
protein,11 grams,12503
saturatedFat,3.5 grams,12503
sodium,620 milligrams,12503
sugar,2 grams,12503
calories,350 calories,12504
carbohydrate,11 grams,12504
cholesterol,75 milligrams,12504
fat,24 grams,12504
fiber,3 grams,12504
protein,26 grams,12504
saturatedFat,16 grams,12504
sodium,340 milligrams,12504
sugar,6 grams,12504
calories,30 calories,12505
carbohydrate,7 grams,12505
fat,1 grams,12505
fiber,2 grams,12505
protein,1 grams,12505
sodium,150 milligrams,12505
sugar,2 grams,12505
calories,410 calories,12506
carbohydrate,17 grams,12506
cholesterol,75 milligrams,12506
fat,27 grams,12506
fiber,6 grams,12506
protein,28 grams,12506
saturatedFat,22 grams,12506
sodium,350 milligrams,12506
sugar,6 grams,12506
calories,70 calories,12507
carbohydrate,5 grams,12507
fat,6 grams,12507
protein,1 grams,12507
sodium,780 milligrams,12507
sugar,2 grams,12507
calories,420 calories,12508
carbohydrate,48 grams,12508
fat,24 grams,12508
fiber,6 grams,12508
protein,7 grams,12508
saturatedFat,20 grams,12508
sodium,250 milligrams,12508
sugar,4 grams,12508
,,12509
calories,470 calories,12510
carbohydrate,16 grams,12510
cholesterol,170 milligrams,12510
fat,34 grams,12510
fiber,3 grams,12510
protein,28 grams,12510
saturatedFat,14 grams,12510
sodium,2450 milligrams,12510
sugar,8 grams,12510
calories,120 calories,12511
carbohydrate,2 grams,12511
cholesterol,45 milligrams,12511
fat,8 grams,12511
protein,10 grams,12511
saturatedFat,2 grams,12511
sodium,170 milligrams,12511
sugar,1 grams,12511
calories,360 calories,12512
carbohydrate,15 grams,12512
cholesterol,90 milligrams,12512
fat,21 grams,12512
fiber,4 grams,12512
protein,32 grams,12512
saturatedFat,13 grams,12512
sodium,220 milligrams,12512
sugar,4 grams,12512
calories,450 calories,12513
carbohydrate,22 grams,12513
cholesterol,275 milligrams,12513
fat,23 grams,12513
fiber,4 grams,12513
protein,42 grams,12513
saturatedFat,11 grams,12513
sodium,2560 milligrams,12513
sugar,7 grams,12513
calories,290 calories,12514
carbohydrate,30 grams,12514
fat,19 grams,12514
fiber,7 grams,12514
protein,5 grams,12514
saturatedFat,17 grams,12514
sodium,115 milligrams,12514
sugar,11 grams,12514
calories,280 calories,12515
carbohydrate,44 grams,12515
cholesterol,30 milligrams,12515
fat,8 grams,12515
protein,8 grams,12515
saturatedFat,4.5 grams,12515
sodium,130 milligrams,12515
sugar,44 grams,12515
,,12516
calories,800 calories,12517
carbohydrate,75 grams,12517
cholesterol,40 milligrams,12517
fat,51 grams,12517
fiber,8 grams,12517
protein,23 grams,12517
saturatedFat,42 grams,12517
sodium,1340 milligrams,12517
sugar,9 grams,12517
calories,350 calories,12518
carbohydrate,10 grams,12518
cholesterol,170 milligrams,12518
fat,24 grams,12518
fiber,3 grams,12518
protein,26 grams,12518
saturatedFat,18 grams,12518
sodium,190 milligrams,12518
sugar,5 grams,12518
calories,580 calories,12519
carbohydrate,22 grams,12519
cholesterol,75 milligrams,12519
fat,41 grams,12519
fiber,3 grams,12519
protein,35 grams,12519
saturatedFat,18 grams,12519
sodium,810 milligrams,12519
sugar,14 grams,12519
calories,410 calories,12520
carbohydrate,42 grams,12520
cholesterol,40 milligrams,12520
fat,16 grams,12520
fiber,8 grams,12520
protein,27 grams,12520
saturatedFat,3 grams,12520
sodium,330 milligrams,12520
sugar,7 grams,12520
calories,240 calories,12521
carbohydrate,5 grams,12521
cholesterol,170 milligrams,12521
fat,14 grams,12521
fiber,1 grams,12521
protein,24 grams,12521
saturatedFat,9 grams,12521
sodium,600 milligrams,12521
sugar,2 grams,12521
calories,530 calories,12522
carbohydrate,37 grams,12522
cholesterol,95 milligrams,12522
fat,26 grams,12522
fiber,7 grams,12522
protein,41 grams,12522
saturatedFat,17 grams,12522
sodium,750 milligrams,12522
sugar,12 grams,12522
,,12523
calories,730 calories,12524
carbohydrate,20 grams,12524
cholesterol,215 milligrams,12524
fat,51 grams,12524
fiber,3 grams,12524
protein,46 grams,12524
saturatedFat,21 grams,12524
sodium,900 milligrams,12524
sugar,7 grams,12524
,,12525
calories,160 calories,12526
carbohydrate,17 grams,12526
cholesterol,85 milligrams,12526
fat,3.5 grams,12526
fiber,2 grams,12526
protein,20 grams,12526
sodium,920 milligrams,12526
sugar,4 grams,12526
calories,650 calories,12527
carbohydrate,104 grams,12527
cholesterol,105 milligrams,12527
fat,16 grams,12527
fiber,6 grams,12527
protein,24 grams,12527
saturatedFat,2.5 grams,12527
sodium,960 milligrams,12527
sugar,15 grams,12527
calories,620 calories,12528
carbohydrate,22 grams,12528
fat,56 grams,12528
fiber,6 grams,12528
protein,18 grams,12528
saturatedFat,28 grams,12528
sodium,420 milligrams,12528
sugar,11 grams,12528
,,12529
calories,570 calories,12530
carbohydrate,54 grams,12530
cholesterol,55 milligrams,12530
fat,31 grams,12530
fiber,5 grams,12530
protein,28 grams,12530
saturatedFat,23 grams,12530
sodium,490 milligrams,12530
sugar,6 grams,12530
,,12531
calories,620 calories,12532
carbohydrate,15 grams,12532
cholesterol,60 milligrams,12532
fat,54 grams,12532
fiber,5 grams,12532
protein,24 grams,12532
saturatedFat,46 grams,12532
sodium,140 milligrams,12532
sugar,7 grams,12532
calories,290 calories,12533
carbohydrate,5 grams,12533
cholesterol,150 milligrams,12533
fat,18 grams,12533
fiber,1 grams,12533
protein,26 grams,12533
saturatedFat,3.5 grams,12533
sodium,660 milligrams,12533
sugar,1 grams,12533
calories,160 calories,12534
carbohydrate,37 grams,12534
cholesterol,5 milligrams,12534
fat,1.5 grams,12534
fiber,4 grams,12534
protein,7 grams,12534
sodium,450 milligrams,12534
sugar,22 grams,12534
calories,20 calories,12535
carbohydrate,4 grams,12535
protein,1 grams,12535
sodium,1390 milligrams,12535
sugar,3 grams,12535
calories,270 calories,12536
carbohydrate,41 grams,12536
fat,6 grams,12536
fiber,7 grams,12536
protein,11 grams,12536
saturatedFat,1 grams,12536
sodium,470 milligrams,12536
sugar,3 grams,12536
calories,500 calories,12537
carbohydrate,24 grams,12537
cholesterol,95 milligrams,12537
fat,36 grams,12537
fiber,6 grams,12537
protein,24 grams,12537
saturatedFat,20 grams,12537
sodium,430 milligrams,12537
sugar,6 grams,12537
calories,290 calories,12538
carbohydrate,41 grams,12538
fat,13 grams,12538
fiber,2 grams,12538
protein,4 grams,12538
saturatedFat,11 grams,12538
sodium,310 milligrams,12538
sugar,2 grams,12538
calories,270 calories,12539
carbohydrate,16 grams,12539
cholesterol,120 milligrams,12539
fat,10 grams,12539
fiber,4 grams,12539
protein,29 grams,12539
saturatedFat,1.5 grams,12539
sodium,85 milligrams,12539
sugar,1 grams,12539
calories,600 calories,12540
carbohydrate,40 grams,12540
fat,47 grams,12540
fiber,5 grams,12540
protein,14 grams,12540
saturatedFat,25 grams,12540
sodium,830 milligrams,12540
sugar,32 grams,12540
calories,410 calories,12541
carbohydrate,20 grams,12541
cholesterol,105 milligrams,12541
fat,26 grams,12541
protein,26 grams,12541
saturatedFat,4 grams,12541
sodium,1010 milligrams,12541
sugar,2 grams,12541
calories,950 calories,12542
carbohydrate,83 grams,12542
cholesterol,210 milligrams,12542
fat,59 grams,12542
fiber,6 grams,12542
protein,28 grams,12542
saturatedFat,14 grams,12542
sodium,4150 milligrams,12542
sugar,14 grams,12542
calories,390 calories,12543
carbohydrate,23 grams,12543
cholesterol,40 milligrams,12543
fat,26 grams,12543
fiber,4 grams,12543
protein,20 grams,12543
saturatedFat,21 grams,12543
sodium,670 milligrams,12543
sugar,8 grams,12543
calories,100 calories,12544
carbohydrate,5 grams,12544
fat,8 grams,12544
fiber,1 grams,12544
protein,3 grams,12544
saturatedFat,1 grams,12544
sodium,300 milligrams,12544
sugar,3 grams,12544
calories,340 calories,12545
carbohydrate,46 grams,12545
cholesterol,160 milligrams,12545
fat,14 grams,12545
fiber,3 grams,12545
protein,13 grams,12545
saturatedFat,2 grams,12545
sodium,2180 milligrams,12545
sugar,39 grams,12545
calories,410 calories,12546
carbohydrate,23 grams,12546
fat,35 grams,12546
fiber,5 grams,12546
protein,6 grams,12546
saturatedFat,23 grams,12546
sodium,920 milligrams,12546
sugar,15 grams,12546
calories,310 calories,12547
carbohydrate,32 grams,12547
cholesterol,130 milligrams,12547
fat,6 grams,12547
fiber,2 grams,12547
protein,31 grams,12547
saturatedFat,2.5 grams,12547
sodium,710 milligrams,12547
sugar,18 grams,12547
calories,480 calories,12548
carbohydrate,26 grams,12548
cholesterol,80 milligrams,12548
fat,34 grams,12548
fiber,5 grams,12548
protein,19 grams,12548
saturatedFat,18 grams,12548
sodium,220 milligrams,12548
sugar,17 grams,12548
calories,380 calories,12549
carbohydrate,17 grams,12549
cholesterol,75 milligrams,12549
fat,23 grams,12549
fiber,3 grams,12549
protein,31 grams,12549
saturatedFat,15 grams,12549
sodium,580 milligrams,12549
sugar,5 grams,12549
calories,260 calories,12550
carbohydrate,36 grams,12550
cholesterol,15 milligrams,12550
fat,6 grams,12550
fiber,3 grams,12550
protein,21 grams,12550
sodium,3180 milligrams,12550
sugar,13 grams,12550
,,12551
calories,750 calories,12552
carbohydrate,11 grams,12552
cholesterol,100 milligrams,12552
fat,67 grams,12552
fiber,3 grams,12552
protein,26 grams,12552
saturatedFat,14 grams,12552
sodium,1750 milligrams,12552
sugar,3 grams,12552
calories,370 calories,12553
carbohydrate,19 grams,12553
cholesterol,75 milligrams,12553
fat,21 grams,12553
fiber,4 grams,12553
protein,28 grams,12553
saturatedFat,6 grams,12553
sodium,1220 milligrams,12553
sugar,9 grams,12553
calories,500 calories,12554
carbohydrate,21 grams,12554
cholesterol,75 milligrams,12554
fat,34 grams,12554
fiber,5 grams,12554
protein,32 grams,12554
saturatedFat,26 grams,12554
sodium,780 milligrams,12554
sugar,11 grams,12554
calories,390 calories,12555
carbohydrate,20 grams,12555
cholesterol,60 milligrams,12555
fat,25 grams,12555
fiber,4 grams,12555
protein,23 grams,12555
saturatedFat,18 grams,12555
sodium,1230 milligrams,12555
sugar,10 grams,12555
calories,410 calories,12556
carbohydrate,37 grams,12556
cholesterol,65 milligrams,12556
fat,14 grams,12556
fiber,3 grams,12556
protein,37 grams,12556
saturatedFat,3.5 grams,12556
sodium,1560 milligrams,12556
sugar,26 grams,12556
,,12557
calories,480 calories,12558
carbohydrate,47 grams,12558
cholesterol,5 milligrams,12558
fat,24 grams,12558
fiber,20 grams,12558
protein,23 grams,12558
saturatedFat,14 grams,12558
sodium,1270 milligrams,12558
sugar,9 grams,12558
calories,780 calories,12559
carbohydrate,5 grams,12559
cholesterol,295 milligrams,12559
fat,48 grams,12559
fiber,1 grams,12559
protein,76 grams,12559
saturatedFat,8 grams,12559
sodium,430 milligrams,12559
sugar,2 grams,12559
calories,610 calories,12560
carbohydrate,53 grams,12560
cholesterol,75 milligrams,12560
fat,32 grams,12560
fiber,4 grams,12560
protein,32 grams,12560
saturatedFat,22 grams,12560
sodium,530 milligrams,12560
sugar,9 grams,12560
calories,80 calories,12561
carbohydrate,7 grams,12561
cholesterol,20 milligrams,12561
fat,4 grams,12561
fiber,1 grams,12561
protein,4 grams,12561
saturatedFat,1 grams,12561
sodium,340 milligrams,12561
calories,550 calories,12562
carbohydrate,62 grams,12562
cholesterol,75 milligrams,12562
fat,20 grams,12562
fiber,8 grams,12562
protein,32 grams,12562
saturatedFat,14 grams,12562
sodium,340 milligrams,12562
sugar,5 grams,12562
,,12563
calories,420 calories,12564
carbohydrate,73 grams,12564
fat,15 grams,12564
fiber,5 grams,12564
protein,5 grams,12564
saturatedFat,12 grams,12564
sodium,190 milligrams,12564
sugar,45 grams,12564
calories,250 calories,12565
carbohydrate,14 grams,12565
cholesterol,40 milligrams,12565
fat,16 grams,12565
fiber,3 grams,12565
protein,14 grams,12565
saturatedFat,11 grams,12565
sodium,450 milligrams,12565
sugar,9 grams,12565
calories,320 calories,12566
carbohydrate,46 grams,12566
cholesterol,120 milligrams,12566
fat,10 grams,12566
fiber,3 grams,12566
protein,14 grams,12566
saturatedFat,2 grams,12566
sodium,620 milligrams,12566
sugar,8 grams,12566
calories,330 calories,12567
carbohydrate,18 grams,12567
cholesterol,95 milligrams,12567
fat,28 grams,12567
fiber,1 grams,12567
protein,5 grams,12567
saturatedFat,17 grams,12567
sodium,60 milligrams,12567
sugar,9 grams,12567
calories,260 calories,12568
carbohydrate,15 grams,12568
fat,21 grams,12568
fiber,3 grams,12568
protein,8 grams,12568
saturatedFat,15 grams,12568
sodium,330 milligrams,12568
sugar,8 grams,12568
calories,840 calories,12569
carbohydrate,38 grams,12569
fat,72 grams,12569
fiber,8 grams,12569
protein,25 grams,12569
saturatedFat,35 grams,12569
sodium,1020 milligrams,12569
sugar,23 grams,12569
calories,300 calories,12570
carbohydrate,10 grams,12570
cholesterol,410 milligrams,12570
fat,14 grams,12570
protein,33 grams,12570
saturatedFat,2 grams,12570
sodium,570 milligrams,12570
calories,320 calories,12571
carbohydrate,11 grams,12571
cholesterol,75 milligrams,12571
fat,20 grams,12571
fiber,3 grams,12571
protein,26 grams,12571
saturatedFat,15 grams,12571
sodium,770 milligrams,12571
sugar,4 grams,12571
calories,490 calories,12572
carbohydrate,7 grams,12572
cholesterol,170 milligrams,12572
fat,34 grams,12572
fiber,2 grams,12572
protein,35 grams,12572
saturatedFat,10 grams,12572
sodium,690 milligrams,12572
sugar,3 grams,12572
calories,290 calories,12573
carbohydrate,12 grams,12573
cholesterol,65 milligrams,12573
fat,16 grams,12573
fiber,1 grams,12573
protein,25 grams,12573
saturatedFat,10 grams,12573
sodium,610 milligrams,12573
sugar,10 grams,12573
calories,220 calories,12574
carbohydrate,3 grams,12574
cholesterol,80 milligrams,12574
fat,11 grams,12574
protein,26 grams,12574
saturatedFat,1.5 grams,12574
sodium,150 milligrams,12574
sugar,3 grams,12574
calories,450 calories,12575
carbohydrate,46 grams,12575
fat,24 grams,12575
fiber,18 grams,12575
protein,20 grams,12575
saturatedFat,15 grams,12575
sodium,240 milligrams,12575
sugar,6 grams,12575
calories,500 calories,12576
carbohydrate,20 grams,12576
fat,43 grams,12576
fiber,5 grams,12576
protein,18 grams,12576
saturatedFat,14 grams,12576
sodium,1670 milligrams,12576
sugar,11 grams,12576
calories,180 calories,12577
carbohydrate,31 grams,12577
fat,3 grams,12577
fiber,9 grams,12577
protein,10 grams,12577
sodium,610 milligrams,12577
sugar,5 grams,12577
calories,700 calories,12578
carbohydrate,32 grams,12578
fat,58 grams,12578
fiber,7 grams,12578
protein,26 grams,12578
saturatedFat,22 grams,12578
sodium,3190 milligrams,12578
sugar,13 grams,12578
calories,380 calories,12579
carbohydrate,17 grams,12579
fat,32 grams,12579
fiber,2 grams,12579
protein,7 grams,12579
saturatedFat,5 grams,12579
sodium,1110 milligrams,12579
sugar,11 grams,12579
calories,250 calories,12580
carbohydrate,11 grams,12580
fat,24 grams,12580
fiber,3 grams,12580
protein,3 grams,12580
saturatedFat,21 grams,12580
sodium,15 milligrams,12580
sugar,4 grams,12580
calories,560 calories,12581
carbohydrate,77 grams,12581
cholesterol,160 milligrams,12581
fat,22 grams,12581
fiber,4 grams,12581
protein,18 grams,12581
saturatedFat,6 grams,12581
sodium,3190 milligrams,12581
sugar,40 grams,12581
calories,520 calories,12582
carbohydrate,11 grams,12582
cholesterol,30 milligrams,12582
fat,46 grams,12582
fiber,3 grams,12582
protein,19 grams,12582
saturatedFat,7 grams,12582
sodium,230 milligrams,12582
sugar,4 grams,12582
calories,350 calories,12583
carbohydrate,71 grams,12583
fat,5 grams,12583
fiber,6 grams,12583
protein,7 grams,12583
saturatedFat,0.5 grams,12583
sodium,330 milligrams,12583
sugar,13 grams,12583
calories,190 calories,12584
carbohydrate,47 grams,12584
protein,3 grams,12584
sodium,2800 milligrams,12584
sugar,41 grams,12584
calories,260 calories,12585
carbohydrate,6 grams,12585
cholesterol,95 milligrams,12585
fat,12 grams,12585
fiber,1 grams,12585
protein,33 grams,12585
saturatedFat,2 grams,12585
sodium,1210 milligrams,12585
sugar,3 grams,12585
calories,110 calories,12586
carbohydrate,13 grams,12586
fat,5 grams,12586
fiber,4 grams,12586
protein,5 grams,12586
saturatedFat,1 grams,12586
sodium,830 milligrams,12586
sugar,5 grams,12586
calories,740 calories,12587
carbohydrate,125 grams,12587
fat,25 grams,12587
fiber,7 grams,12587
protein,9 grams,12587
saturatedFat,21 grams,12587
sodium,610 milligrams,12587
sugar,44 grams,12587
calories,570 calories,12588
carbohydrate,62 grams,12588
cholesterol,55 milligrams,12588
fat,23 grams,12588
fiber,16 grams,12588
protein,35 grams,12588
saturatedFat,9 grams,12588
sodium,1620 milligrams,12588
sugar,33 grams,12588
calories,280 calories,12589
carbohydrate,7 grams,12589
cholesterol,60 milligrams,12589
fat,20 grams,12589
fiber,1 grams,12589
protein,18 grams,12589
saturatedFat,6 grams,12589
sodium,670 milligrams,12589
sugar,3 grams,12589
transFat,1 grams,12589
calories,280 calories,12590
carbohydrate,10 grams,12590
cholesterol,40 milligrams,12590
fat,20 grams,12590
fiber,4 grams,12590
protein,17 grams,12590
saturatedFat,15 grams,12590
sodium,270 milligrams,12590
sugar,4 grams,12590
calories,140 calories,12591
carbohydrate,19 grams,12591
cholesterol,10 milligrams,12591
fat,5 grams,12591
fiber,2 grams,12591
protein,6 grams,12591
saturatedFat,1 grams,12591
sodium,1200 milligrams,12591
sugar,12 grams,12591
calories,140 calories,12592
carbohydrate,10 grams,12592
fat,11 grams,12592
fiber,3 grams,12592
protein,3 grams,12592
saturatedFat,1.5 grams,12592
sodium,2000 milligrams,12592
sugar,5 grams,12592
calories,130 calories,12593
carbohydrate,5 grams,12593
cholesterol,25 milligrams,12593
fat,8 grams,12593
fiber,1 grams,12593
protein,9 grams,12593
saturatedFat,4 grams,12593
sodium,190 milligrams,12593
sugar,3 grams,12593
calories,15 calories,12594
carbohydrate,3 grams,12594
fiber,1 grams,12594
sodium,350 milligrams,12594
sugar,1 grams,12594
calories,220 calories,12595
carbohydrate,5 grams,12595
cholesterol,80 milligrams,12595
fat,11 grams,12595
fiber,2 grams,12595
protein,26 grams,12595
saturatedFat,1.5 grams,12595
sodium,100 milligrams,12595
sugar,3 grams,12595
calories,310 calories,12596
carbohydrate,10 grams,12596
cholesterol,75 milligrams,12596
fat,17 grams,12596
fiber,3 grams,12596
protein,26 grams,12596
saturatedFat,3 grams,12596
sodium,880 milligrams,12596
sugar,7 grams,12596
calories,570 calories,12597
carbohydrate,28 grams,12597
fat,49 grams,12597
fiber,6 grams,12597
protein,15 grams,12597
saturatedFat,27 grams,12597
sodium,940 milligrams,12597
sugar,17 grams,12597
calories,1140 calories,12598
carbohydrate,93 grams,12598
cholesterol,50 milligrams,12598
fat,73 grams,12598
fiber,13 grams,12598
protein,37 grams,12598
saturatedFat,47 grams,12598
sodium,1720 milligrams,12598
sugar,17 grams,12598
calories,570 calories,12599
carbohydrate,47 grams,12599
cholesterol,75 milligrams,12599
fat,28 grams,12599
fiber,3 grams,12599
protein,30 grams,12599
saturatedFat,3 grams,12599
sodium,1050 milligrams,12599
sugar,4 grams,12599
,,12600
calories,580 calories,12601
carbohydrate,30 grams,12601
fat,43 grams,12601
fiber,6 grams,12601
protein,26 grams,12601
saturatedFat,9 grams,12601
sodium,3610 milligrams,12601
sugar,14 grams,12601
calories,340 calories,12602
carbohydrate,2 grams,12602
cholesterol,80 milligrams,12602
fat,27 grams,12602
protein,20 grams,12602
saturatedFat,9 grams,12602
sodium,440 milligrams,12602
sugar,1 grams,12602
calories,520 calories,12603
carbohydrate,84 grams,12603
fat,15 grams,12603
fiber,10 grams,12603
protein,15 grams,12603
saturatedFat,1.5 grams,12603
sodium,1200 milligrams,12603
sugar,21 grams,12603
calories,550 calories,12604
carbohydrate,111 grams,12604
cholesterol,120 milligrams,12604
fat,4.5 grams,12604
fiber,3 grams,12604
protein,13 grams,12604
saturatedFat,1 grams,12604
sodium,1650 milligrams,12604
sugar,13 grams,12604
calories,420 calories,12605
carbohydrate,13 grams,12605
cholesterol,75 milligrams,12605
fat,31 grams,12605
fiber,4 grams,12605
protein,27 grams,12605
saturatedFat,22 grams,12605
sodium,450 milligrams,12605
sugar,4 grams,12605
calories,430 calories,12606
carbohydrate,13 grams,12606
cholesterol,95 milligrams,12606
fat,29 grams,12606
fiber,4 grams,12606
protein,30 grams,12606
saturatedFat,13 grams,12606
sodium,760 milligrams,12606
sugar,7 grams,12606
calories,390 calories,12607
carbohydrate,20 grams,12607
cholesterol,60 milligrams,12607
fat,25 grams,12607
fiber,4 grams,12607
protein,23 grams,12607
saturatedFat,18 grams,12607
sodium,1230 milligrams,12607
sugar,10 grams,12607
calories,100 calories,12608
carbohydrate,9 grams,12608
cholesterol,20 milligrams,12608
fat,7 grams,12608
protein,2 grams,12608
saturatedFat,4 grams,12608
sodium,40 milligrams,12608
sugar,6 grams,12608
calories,170 calories,12609
carbohydrate,12 grams,12609
cholesterol,45 milligrams,12609
fat,8 grams,12609
protein,11 grams,12609
saturatedFat,2 grams,12609
sodium,2330 milligrams,12609
sugar,10 grams,12609
calories,340 calories,12610
carbohydrate,44 grams,12610
cholesterol,20 milligrams,12610
fat,15 grams,12610
fiber,9 grams,12610
protein,11 grams,12610
saturatedFat,2.5 grams,12610
sodium,310 milligrams,12610
sugar,5 grams,12610
,,12611
calories,250 calories,12612
carbohydrate,20 grams,12612
cholesterol,75 milligrams,12612
fat,7 grams,12612
fiber,4 grams,12612
protein,26 grams,12612
saturatedFat,1.5 grams,12612
sodium,790 milligrams,12612
sugar,10 grams,12612
calories,650 calories,12613
carbohydrate,37 grams,12613
cholesterol,120 milligrams,12613
fat,35 grams,12613
fiber,5 grams,12613
protein,51 grams,12613
saturatedFat,10 grams,12613
sodium,300 milligrams,12613
sugar,2 grams,12613
